rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
2;799;0;05/08/2015;17/08/2015;al;alagoas;major isidoro;2704401;19963;http://www.majorizidoro.com.br/v1/index.php#;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;marechal deodoro;2704708;50512;http://www.marechaldeodoro.al.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;maribondo;2704807;13719;http://www.prefeiturademaribondo.com/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;messias;2705200;17350;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;murici;2705507;28201;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;olho d'água das flores;2705705;21572;http://www.olhodaguadasflores.al.gov.br/site/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;olho d'água do casado;2705804;9209;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;olho d'água grande;2705903;5169;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;05/08/2015;17/08/2015;al;alagoas;ouro branco;2706109;11484;http://ourobranco.al.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;17/08/2015;10/11/2015;se;sergipe;são miguel do aleixo;2807006;3881;http://www.saomigueldoaleixo.se.gov.br/portal1/intro.asp?iIdMun=100128069;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;simão dias;2807105;40364;http://www.simaodias.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;30/07/2015;17/08/2015;se;sergipe;são domingos;2806800;10887;http://www.saodomingos.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;24/08/2015;15/10/2015;ba;bahia;anguera;2901502;11209;http://www.anguera.ba.io.org.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;24/08/2015;ba;bahia;antas;2901601;18970;http://www.antas.ba.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;24/08/2015;ba;bahia;baianópolis;2902500;14126;http://baianopolis.ba.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;19/08/2015;ba;bahia;baixa grande;2902609;21186;http://www.baixagrande.ba.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;18/08/2015;ba;bahia;barra do choça;2902906;35200;http://barradochoca.ba.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;29/07/2015;16/10/2015;ba;bahia;bom jesus da lapa;2903904;68922;http://www.bomjesusdalapa.ba.io.org.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;29/07/2015;17/08/2015;se;sergipe;santa luzia do itanhy;2806305;13733;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;03/08/2015;17/08/2015;se;sergipe;santana do são francisco;2806404;7532;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;ribeirópolis;2806008;18218;http://ribeiropolis.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;nossa senhora de lourdes;2804706;6475;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;03/08/2015;17/08/2015;se;sergipe;pedra mole;2805000;3170;http://www.pedramole.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;pedrinhas;2805109;9374;http://www.pedrinhas.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;pinhão;2805208;6380;http://www.pinhao.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;poço redondo;2805406;33358;http://www.pocoredondo.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;17/08/2015;se;sergipe;porto da folha;2805604;28366;http://portodafolha.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;20/08/2015;se;sergipe;itaporanga d'ajuda;2803203;32911;http://www.itaporanga.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;20/08/2015;se;sergipe;japaratuba;2803302;18098;http://www.japaratuba.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;16/10/2015;se;sergipe;nossa senhora aparecida;2804458;8809;http://www.nossasenhoraaparecida.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;20/08/2015;se;sergipe;malhador;2803906;12550;http://www.prefeiturademalhador.se.gov.br/site/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;07/08/2015;17/08/2015;se;sergipe;capela;2801306;33024;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;18/08/2015;10/11/2015;se;sergipe;carira;2801405;21299;http://www.carira.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;31/07/2015;16/10/2015;se;sergipe;cristinápolis;2801702;17726;http://www.cristinapolis.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;28/07/2015;20/08/2015;se;sergipe;general maynard;2802502;3188;http://www.generalmaynard.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;04/08/2015;18/08/2015;se;sergipe;feira nova;2802205;5551;Não Localizado;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;31/07/2015;16/10/2015;se;sergipe;frei paulo;2802304;14890;http://www.freipaulo.se.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;29/07/2015;17/08/2015;mg;minas gerais;santa rita de jacutinga;3159308;5077;http://www.srjacutinga.mg.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;29/07/2015;17/08/2015;mg;minas gerais;santa rita de ibitipoca;3159407;3611;http://www.santaritadeibitipoca.mg.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;29/07/2015;16/10/2015;mg;minas gerais;santo antônio do grama;3160108;4120;http://www.santoantoniodograma.mg.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
2;799;0;29/07/2015;17/08/2015;mg;minas gerais;são domingos das dores;3160959;5642;https://www.facebook.com/saodomingosdasdores.MG/info?tab=page_info;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;0;0
